  210625, 61069.893661737,   10,   29,    6,   28,    3,   26,    2,   22
  210625, 61070.575229406,   36,   61,   34,   53,   31,   55,   31,   48
  210625, 61071.174826756,   10,   27,    7,   27,    4,   21,    3,   23
  210625, 61074.553661585,   39,   55,   35,   59,   31,   49,   30,   48
  210625, 61076.189729154,   28,   55,   28,   45,   22,   47,   20,   42
  210625, 61080.724913299,   17,   34,   13,   33,    9,   32,   10,   24
  210625, 61082.987773299,   12,   34,    9,   28,    6,   25,    5,   23
  210625, 61089.224212557,   28,   62,   25,   55,   24,   50,   23,   46
  210625, 61092.198106393,   33,   -1,   31,   68,   30,   56,   33,   43
  210625, 61092.220654160,    8,   32,    5,   30,    4,   24,    4,   19
  210625, 61092.245555684,   16,   34,   12,   33,    8,   33,    6,   34
  210625, 61093.197255000,   32,   47,   29,   56,   27,   51,   27,   46
  210625, 61096.677505374,   30,   51,   27,   52,   24,   48,   25,   41
  210625, 61099.056631081,   31,   49,   29,   47,   25,   47,   26,   37
  210625, 61100.138229996,   35,   52,   29,   57,   29,   49,   30,   42
  210625, 61100.653542399,   16,   34,   14,   33,   10,   29,   10,   27
  210625, 61101.388882965,   25,   48,   23,   45,   23,   43,   22,   37
  210625, 61103.164232165,   20,   38,   18,   41,   15,   35,   14,   31
  210625, 61104.291579127,    9,   30,    7,   31,    4,   28,    5,   22
  210625, 61104.416620195,   25,   45,   22,   46,   20,   35,   19,   32
  210625, 61105.005905960,   29,   55,   26,   50,   25,   43,   25,   41
  210625, 61109.185004115,   16,   32,   12,   34,    5,   29,    5,   26
  210625, 61109.440431565,    8,   44,    7,   35,    7,   36,    7,   31
  210625, 61110.316097081,   23,   46,   21,   42,   14,   44,   15,   32
  210625, 61112.579341888,   15,   -1,   11,   -1,    9,   -1,    8,   44
  210625, 61112.693843186,   21,   50,   19,   53,   19,   53,   21,   44
  210625, 61114.181821793,    6,   25,    3,   22,    1,   21,    0,   14
  210625, 61114.369239718,    6,   27,    3,   22,    2,   19,    2,   14
  210625, 61115.152616158,   18,   39,   14,   36,   13,   34,   12,   29
  210625, 61115.916275680,   26,   50,   25,   40,   20,   49,   21,   35
  210625, 61119.308459878,    8,   32,    4,   30,    4,   26,    3,   24
  210625, 61125.288060606,   21,   42,   19,   41,   17,   37,   17,   32
  210625, 61128.642507553,   18,   39,   15,   42,    8,   22,    7,   20
  210625, 61130.866920471,   27,   45,   24,   44,   21,   41,   21,   40
  210625, 61131.434685469,   38,   67,   35,   -1,   33,   56,   31,   58
  210625, 61133.100093842,   16,   39,   14,   33,   11,   27,   10,   30
  210625, 61134.896782696,   39,   57,   36,   60,   32,   55,   31,   54
  210625, 61141.650580823,   33,   56,   29,   49,   28,   51,   28,   43
  210625, 61142.047620200,   23,   53,   21,   53,   18,   48,   18,   43
  210625, 61142.607924223,   27,   45,   22,   46,   21,   40,   23,   35
  210625, 61143.094495758,   19,   37,   15,   37,   14,   35,   14,   27
  210625, 61144.834910691,   11,   31,    6,   35,    5,   26,    5,   22
  210625, 61147.004985280,   33,   55,   30,   52,   26,   48,   26,   45
  210625, 61148.674920022,   34,   55,   31,   56,   29,   49,   29,   46
  210625, 61148.009037720,   31,   52,   28,   50,   30,   45,   29,   41
  210625, 61149.296935290,   29,   58,   27,   52,   28,   47,   28,   42
  210625, 61149.413638085,   21,   42,   19,   43,   16,   38,   16,   36
  210625, 61149.986567974,   29,   45,   26,   41,   21,   43,   20,   37
  210625, 61150.321863294,   22,   43,   18,   46,   15,   36,   15,   33
  210625, 61150.985152066,   12,   33,    8,   26,    6,   24,    5,   23
  210625, 61156.531803191,    5,   28,    2,   26,    2,   23,    0,   21
  210625, 61157.346326411,   12,   44,    9,   40,    9,   28,    7,   29
  210625, 61158.673871219,   16,   35,   14,   37,   11,   32,   12,   28
  210625, 61160.208078161,   10,   29,    7,   29,    2,   27,    1,   13
  210625, 61160.563106179,   24,   52,   21,   51,   21,   42,   21,   38
  210625, 61161.569506466,   36,   57,   32,   63,   30,   54,   29,   51
  210625, 61162.199069440,   29,   49,   27,   50,   25,   40,   22,   41
  210625, 61162.457337469,   32,   59,   30,   52,   27,   60,   29,   43
  210625, 61162.493951321,   26,   43,   22,   42,   20,   38,   20,   37
  210625, 61163.386412174,   19,   40,   15,   39,   16,   36,   16,   32
  210625, 61163.930023193,   37,   59,   36,   54,   32,   51,   31,   55
  210625, 61166.045707799,   16,   40,   14,   35,   13,   31,   11,   34
  210625, 61167.980712056,   29,   47,   26,   44,   23,   43,   22,   42
  210625, 61168.466612518,   25,   42,   22,   40,   15,   36,   13,   27
  210625, 61169.505825460,   19,   46,   17,   42,   13,   38,   13,   34
  210625, 61169.919044197,   38,   56,   35,   52,   30,   54,   29,   50
  210625, 61170.471235842,   31,   52,   27,   52,   24,   50,   25,   47
  210625, 61172.610296905,   22,   54,   17,   -1,   14,   -1,   14,   31
  210625, 61177.109375358,   34,   53,   31,   51,   28,   49,   28,   42
  210625, 61177.156543165,   29,   53,   27,   46,   25,   43,   25,   38
  210625, 61178.174800396,   22,   45,   18,   40,   17,   39,   18,   31
  210625, 61179.239661247,   30,   46,   27,   47,   26,   40,   26,   39
  210625, 61180.846706390,    5,   28,    2,   23,    1,   23,    1,   15
  210625, 61181.787954867,   34,   49,   30,   50,   27,   48,   27,   42
  210625, 61182.372197270,    5,   27,    3,   22,    2,   18,    1,   16
  210625, 61188.567738354,   26,   58,   22,   60,   19,   47,   19,   46
  210625, 61189.491840988,   28,   -1,   25,   -1,   23,   50,   21,   48
  210625, 61189.976602137,   34,   53,   31,   54,   29,   48,   29,   47
  210625, 61192.600058317,    5,   26,    3,   23,    0,   21,    1,   15
  210625, 61192.960639060,   29,   44,   26,   44,   22,   46,   22,   37
  210625, 61194.726436794,   13,   31,    9,   30,    7,   26,    6,   27
  210625, 61196.681466222,   31,   50,   30,   47,   25,   43,   23,   46
  210625, 61197.256128877,   13,   40,   11,   36,   11,   25,    9,   27
  210625, 61198.825550497,   31,   52,   29,   49,   24,   48,   22,   47
  210625, 61206.175502956,   14,   36,   11,   34,    9,   30,    8,   27
  210625, 61206.713620782,   31,   47,   27,   48,   24,   52,   24,   40
  210625, 61206.918792665,   15,   39,   11,   47,   12,   28,   13,   27
  210625, 61209.575243473,   20,   37,   16,   38,   12,   30,   11,   28
  210625, 61210.098955400,   13,   32,   11,   29,    5,   26,    4,   28
  210625, 61210.624503374,    9,   30,    6,   27,    4,   25,    4,   20
  210625, 61213.108217038,   28,   49,   26,   46,   24,   41,   23,   40
  210625, 61214.719732404,   17,   40,   14,   41,   13,   32,   12,   32
  210625, 61217.405570358,   17,   37,   15,   39,   13,   34,   11,   30
  210625, 61217.462077349,   15,   38,   12,   37,    7,   31,    6,   27
  210625, 61220.898375034,   16,   40,   13,   37,   12,   25,   12,   27
  210625, 61222.761671841,   35,   57,   31,   52,   30,   48,   30,   44
  210625, 61228.938709855,   17,   35,   13,   36,   12,   31,   11,   29
  210625, 61229.459786475,   33,   56,   32,   53,   28,   48,   28,   45
  210625, 61230.663843870,   17,   37,   14,   33,   12,   27,   12,   28
  210625, 61232.882425427,    8,   26,    6,   25,    3,   24,    1,   21
