-30.000000399999998,	-1.341105e-05
-29.8000004,	7.999987
-29.6000004,	-8.000013000000001
-29.4000004,	-1.341105e-05
-29.2000004,	-8.000013000000001
-29.000000399999998,	-1.341105e-05
-28.8000004,	-8.000013000000001
-28.600000400000003,	-8.000013000000001
-28.4000004,	-8.000013000000001
-28.2000004,	-8.000013000000001
-28.0000004,	-8.000013000000001
-27.800000400000002,	-8.000013000000001
-27.6000004,	-8.000013000000001
-27.4000004,	-1.341105e-05
-27.2000004,	-1.341105e-05
-27.0000004,	-1.341105e-05
-26.8000004,	7.999987
-26.6000004,	7.999987
-26.400000400000003,	-8.000013000000001
-26.200000300000003,	-1.341105e-05
-26.0000003,	-1.341105e-05
-25.8000003,	-8.000013000000001
-25.600000299999998,	-1.341105e-05
-25.400000300000002,	-1.341105e-05
-25.2000003,	-8.000013000000001
-25.0000003,	-8.000013000000001
-24.800000299999997,	-8.000013000000001
-24.6000003,	-1.341105e-05
-24.4000003,	-1.341105e-05
-24.2000003,	-1.341105e-05
-24.0000003,	-1.341105e-05
-23.8000003,	-1.341105e-05
-23.6000003,	-1.341105e-05
-23.4000003,	-1.341105e-05
-23.200000300000003,	-8.000013000000001
-23.0000003,	-1.341105e-05
-22.8000003,	-8.000013000000001
-22.600000299999998,	-1.341105e-05
-22.400000300000002,	-8.000013000000001
-22.2000003,	-1.341105e-05
-22.0000003,	-8.000013000000001
-21.800000299999997,	-1.341105e-05
-21.6000003,	-1.341105e-05
-21.400000300000002,	-1.341105e-05
-21.2000003,	-1.341105e-05
-21.0000003,	7.999987
-20.8000003,	-1.341105e-05
-20.6000003,	-8.000013000000001
-20.4000003,	-1.341105e-05
-20.2000003,	-8.000013000000001
-20.0000003,	-1.341105e-05
-19.8000003,	-8.000013000000001
-19.600000299999998,	-8.000013000000001
-19.4000003,	-8.000013000000001
-19.200000300000003,	-1.341105e-05
-19.0000003,	-8.000013000000001
-18.8000003,	-1.341105e-05
-18.6000002,	-1.341105e-05
-18.4000002,	-1.341105e-05
-18.2000002,	-1.341105e-05
-18.0000002,	-1.341105e-05
-17.8000002,	-1.341105e-05
-17.6000002,	-1.341105e-05
-17.4000002,	-8.000013000000001
-17.200000199999998,	-8.000013000000001
-17.0000002,	-8.000013000000001
