-3.00000004e-08,	-1.341105e-08
-2.98000004e-08,	-1.341105e-08
-2.96000004e-08,	0.007999987
-2.94000004e-08,	-1.341105e-08
-2.92000004e-08,	-1.341105e-08
-2.90000004e-08,	-1.341105e-08
-2.88000004e-08,	-0.008000013
-2.86000004e-08,	0.007999987
-2.84000004e-08,	-0.008000013
-2.82000004e-08,	-0.008000013
-2.80000004e-08,	-0.008000013
-2.78000004e-08,	-0.008000013
-2.76000004e-08,	-0.01600001
-2.74000004e-08,	-0.008000013
-2.72000004e-08,	-0.008000013
-2.70000004e-08,	-0.008000013
-2.68000004e-08,	-0.008000013
-2.66000004e-08,	-0.01600001
-2.64000004e-08,	-0.008000013
-2.62000003e-08,	-0.008000013
-2.60000003e-08,	-0.008000013
-2.58000003e-08,	-1.341105e-08
-2.56000003e-08,	-1.341105e-08
-2.54000003e-08,	-0.008000013
-2.52000003e-08,	-1.341105e-08
-2.50000003e-08,	-1.341105e-08
-2.48000003e-08,	-1.341105e-08
-2.46000003e-08,	-0.008000013
-2.44000003e-08,	-0.008000013
-2.42000003e-08,	-0.008000013
-2.40000003e-08,	-0.008000013
-2.38000003e-08,	-0.008000013
-2.36000003e-08,	-0.008000013
-2.34000003e-08,	-1.341105e-08
-2.32000003e-08,	-1.341105e-08
-2.30000003e-08,	-0.008000013
-2.28000003e-08,	-1.341105e-08
-2.26000003e-08,	0.007999987
-2.24000003e-08,	-1.341105e-08
-2.22000003e-08,	-0.008000013
-2.20000003e-08,	-0.008000013
-2.18000003e-08,	-1.341105e-08
-2.16000003e-08,	-1.341105e-08
-2.14000003e-08,	-1.341105e-08
-2.12000003e-08,	-0.01600001
-2.10000003e-08,	-0.01600001
-2.08000003e-08,	-0.008000013
-2.06000003e-08,	-0.01600001
-2.04000003e-08,	-1.341105e-08
-2.02000003e-08,	-1.341105e-08
-2.00000003e-08,	-1.341105e-08
-1.98000003e-08,	-0.008000013
-1.96000003e-08,	-0.008000013
-1.94000003e-08,	-0.01600001
-1.92000003e-08,	-0.01600001
-1.90000003e-08,	-0.008000013
-1.88000003e-08,	-0.01600001
-1.86000002e-08,	-1.341105e-08
-1.84000002e-08,	-0.008000013
-1.82000002e-08,	-0.008000013
-1.80000002e-08,	-1.341105e-08
-1.78000002e-08,	-1.341105e-08
-1.76000002e-08,	-0.008000013
-1.74000002e-08,	-0.008000013
-1.72000002e-08,	-0.008000013
-1.70000002e-08,	-1.341105e-08
-1.68000002e-08,	-1.341105e-08
-1.66000002e-08,	-1.341105e-08
-1.64000002e-08,	-0.008000013
-1.62000002e-08,	-0.008000013
-1.60000002e-08,	-1.341105e-08
-1.58000002e-08,	-0.01600001
-1.56000002e-08,	-0.008000013
-1.54000002e-08,	-0.008000013
-1.52000002e-08,	-0.01600001
-1.50000002e-08,	-0.008000013
-1.48000002e-08,	-0.01600001
-1.46000002e-08,	-0.008000013
-1.44000002e-08,	-0.008000013
-1.42000002e-08,	-1.341105e-08
-1.40000002e-08,	-1.341105e-08
-1.38000002e-08,	-1.341105e-08
-1.36000002e-08,	-0.01600001
-1.34000002e-08,	-0.01600001
-1.32000002e-08,	-0.02400001
-1.30000002e-08,	-0.01600001
-1.28000002e-08,	-0.008000013
-1.26000002e-08,	-0.008000013
-1.24000002e-08,	-0.008000013
-1.22000002e-08,	-0.01600001
-1.20000002e-08,	-0.02400001
-1.18000002e-08,	-0.02400001
-1.16000002e-08,	-0.02400001
-1.14000002e-08,	-0.02400001
-1.12000001e-08,	-0.02400001
-1.10000001e-08,	-0.02400001
-1.08000001e-08,	-0.02400001
-1.06000001e-08,	-0.02400001
-1.04000001e-08,	-0.02400001
-1.02000001e-08,	-0.03200001
-1.00000001e-08,	-0.03200001
-9.80000013e-09,	-0.04000001
-9.60000013e-09,	-0.04800001
-9.40000013e-09,	-0.05600001
-9.200000120000001e-09,	-0.06400001
-9.000000120000001e-09,	-0.07200001
-8.80000012e-09,	-0.08000001
-8.600000109999999e-09,	-0.08000001
-8.400000109999999e-09,	-0.08800001
-8.200000109999999e-09,	-0.09600001
-8.000000109999999e-09,	-0.10400000000000001
-7.8000001e-09,	-0.10400000000000001
-7.6000001e-09,	-0.11199999999999999
-7.4000001e-09,	-0.11199999999999999
-7.2000001e-09,	-0.128
-7.000000090000001e-09,	-0.136
-6.800000090000001e-09,	-0.136
-6.60000009e-09,	-0.14400000000000002
-6.40000009e-09,	-0.14400000000000002
-6.20000008e-09,	-0.152
-6.0000000799999995e-09,	-0.168
-5.800000079999999e-09,	-0.17600000000000002
-5.60000007e-09,	-0.184
-5.40000007e-09,	-0.192
-5.20000007e-09,	-0.192
-5.000000070000001e-09,	-0.2
-4.80000006e-09,	-0.20800000000000002
-4.6000000600000005e-09,	-0.20800000000000002
-4.40000006e-09,	-0.21600000000000003
-4.20000006e-09,	-0.22399999999999998
-4.00000005e-09,	-0.22399999999999998
-3.80000005e-09,	-0.23199999999999998
-3.60000005e-09,	-0.24
-3.40000005e-09,	-0.248
-3.20000004e-09,	-0.256
-3.0000000399999997e-09,	-0.256
-2.80000004e-09,	-0.264
-2.60000003e-09,	-0.264
-2.40000003e-09,	-0.264
-2.20000003e-09,	-0.264
-2.00000003e-09,	-0.28
-1.8000000199999999e-09,	-0.272
-1.60000002e-09,	-0.28
-1.40000002e-09,	-0.28800000000000003
-1.2000000199999999e-09,	-0.29600000000000004
-1.00000001e-09,	-0.304
-8.00000011e-10,	-0.304
-6.000000080000001e-10,	-0.312
-4.00000005e-10,	-0.312
-2.0000000300000002e-10,	-0.304
0.0,	-0.312
2.0000000300000002e-10,	-0.304
4.00000005e-10,	-0.312
6.000000080000001e-10,	-0.312
8.00000011e-10,	-0.32
1.00000001e-09,	-0.32
1.2000000199999999e-09,	-0.32
1.40000002e-09,	-0.32
1.60000002e-09,	-0.32
1.8000000199999999e-09,	-0.32
2.00000003e-09,	-0.32799999999999996
2.20000003e-09,	-0.32
2.40000003e-09,	-0.32
2.60000003e-09,	-0.32
2.80000004e-09,	-0.32
3.0000000399999997e-09,	-0.312
3.20000004e-09,	-0.32
3.40000005e-09,	-0.32
3.60000005e-09,	-0.32
3.80000005e-09,	-0.312
4.00000005e-09,	-0.312
4.20000006e-09,	-0.312
4.40000006e-09,	-0.29600000000000004
4.6000000600000005e-09,	-0.304
4.80000006e-09,	-0.28800000000000003
5.000000070000001e-09,	-0.29600000000000004
5.20000007e-09,	-0.28800000000000003
5.40000007e-09,	-0.28
5.60000007e-09,	-0.28
5.800000079999999e-09,	-0.28
6.0000000799999995e-09,	-0.272
6.20000008e-09,	-0.28
6.40000009e-09,	-0.28
6.60000009e-09,	-0.272
6.800000090000001e-09,	-0.272
7.000000090000001e-09,	-0.264
7.2000001e-09,	-0.264
7.4000001e-09,	-0.256
7.6000001e-09,	-0.256
7.8000001e-09,	-0.248
8.000000109999999e-09,	-0.248
8.200000109999999e-09,	-0.248
8.400000109999999e-09,	-0.248
8.600000109999999e-09,	-0.23199999999999998
8.80000012e-09,	-0.24
9.000000120000001e-09,	-0.23199999999999998
9.200000120000001e-09,	-0.23199999999999998
9.40000013e-09,	-0.21600000000000003
9.60000013e-09,	-0.21600000000000003
9.80000013e-09,	-0.21600000000000003
1.00000001e-08,	-0.21600000000000003
1.02000001e-08,	-0.20800000000000002
1.04000001e-08,	-0.20800000000000002
1.06000001e-08,	-0.2
1.08000001e-08,	-0.2
1.10000001e-08,	-0.2
1.12000001e-08,	-0.192
1.14000002e-08,	-0.2
1.16000002e-08,	-0.192
1.18000002e-08,	-0.192
1.20000002e-08,	-0.184
1.22000002e-08,	-0.184
1.24000002e-08,	-0.184
1.26000002e-08,	-0.17600000000000002
1.28000002e-08,	-0.168
1.30000002e-08,	-0.168
1.32000002e-08,	-0.168
1.34000002e-08,	-0.152
1.36000002e-08,	-0.14400000000000002
1.38000002e-08,	-0.14400000000000002
1.40000002e-08,	-0.14400000000000002
1.42000002e-08,	-0.152
1.44000002e-08,	-0.14400000000000002
1.46000002e-08,	-0.136
1.48000002e-08,	-0.14400000000000002
1.50000002e-08,	-0.128
1.52000002e-08,	-0.128
1.54000002e-08,	-0.128
1.56000002e-08,	-0.128
1.58000002e-08,	-0.12
1.60000002e-08,	-0.12
1.62000002e-08,	-0.11199999999999999
